<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.04	17:00:00	2706.00	2714.72	2665.25	2673.01	3153	0	1
2022.03.04	17:20:00	2673.01	2688.33	2669.19	2680.45	3048	0	1
2022.03.04	17:40:00	2680.45	2684.65	2671.06	2672.27	2696	0	1
2022.03.04	18:00:00	2672.27	2674.85	2649.25	2668.01	3551	0	1
2022.03.04	18:20:00	2667.94	2675.78	2653.71	2675.78	2994	0	1
2022.03.04	18:40:00	2675.78	2683.25	2673.21	2675.88	2050	0	1
2022.03.04	19:00:00	2675.88	2697.25	2668.66	2690.05	2531	0	1
2022.03.04	19:20:00	2690.00	2691.37	2686.64	2691.05	2166	0	1
2022.03.04	19:40:00	2691.05	2693.28	2679.74	2690.61	2248	0	1
2022.03.04	20:00:00	2690.61	2697.37	2682.44	2684.73	2024	0	1
2022.03.04	20:20:00	2684.72	2689.29	2684.03	2688.99	1896	0	1
2022.03.04	20:40:00	2688.99	2688.99	2671.88	2671.88	2232	0	1
2022.03.04	21:00:00	2671.88	2674.46	2627.16	2631.73	3330	0	1
2022.03.04	21:20:00	2631.73	2642.50	2627.90	2633.17	2937	0	1
2022.03.04	21:40:00	2633.17	2633.38	2611.33	2616.45	3225	0	1
2022.03.04	22:00:00	2616.46	2627.80	2604.00	2604.00	3217	0	1
2022.03.04	22:20:00	2604.00	2615.46	2599.21	2605.01	2077	0	1
2022.03.04	22:40:00	2605.01	2620.05	2605.01	2615.50	1479	0	1
2022.03.04	23:00:00	2615.50	2619.06	2605.01	2608.57	1562	0	1
2022.03.04	23:20:00	2608.85	2618.51	2607.95	2617.91	1916	0	1
2022.03.04	23:40:00	2617.91	2627.19	2608.22	2608.51	1958	0	1
2022.03.05	00:00:00	2608.52	2616.02	2600.61	2600.63	1673	0	1
2022.03.05	00:20:00	2600.63	2601.17	2574.26	2594.09	1528	0	1
2022.03.05	00:40:00	2594.09	2616.52	2594.09	2612.50	1758	0	1
2022.03.05	01:00:00	2612.50	2618.59	2607.52	2607.52	1757	0	1
2022.03.05	01:20:00	2607.25	2620.33	2606.32	2619.48	1377	0	1
