<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.07	08:40:00	4275.1	4281.6	4273.1	4280.8	682	0	1
2022.03.07	09:00:00	4280.1	4288.6	4271.8	4284.3	1692	0	1
2022.03.07	09:20:00	4284.6	4286.8	4268.8	4269.6	1767	0	1
2022.03.07	09:40:00	4269.6	4269.6	4254.8	4258.3	2004	0	1
2022.03.07	10:00:00	4259.3	4273.2	4248.6	4254.6	2901	0	1
2022.03.07	10:20:00	4254.8	4259.8	4240.3	4254.6	2881	0	1
2022.03.07	10:40:00	4254.6	4266.4	4248.3	4261.7	2362	0	1
2022.03.07	11:00:00	4262.3	4275.3	4261.3	4268.0	2176	0	1
2022.03.07	11:20:00	4268.2	4273.0	4258.6	4258.9	1869	0	4
2022.03.07	11:40:00	4258.6	4266.8	4253.3	4263.3	1751	0	1
2022.03.07	12:00:00	4263.4	4270.4	4260.8	4267.4	1663	0	1
2022.03.07	12:20:00	4267.3	4269.6	4258.1	4259.0	1410	0	1
2022.03.07	12:40:00	4258.9	4269.9	4256.6	4256.8	1409	0	0
2022.03.07	13:00:00	4256.8	4259.9	4247.1	4256.8	2025	0	0
2022.03.07	13:20:00	4256.9	4266.1	4255.6	4261.6	1712	0	1
2022.03.07	13:40:00	4261.6	4277.9	4260.3	4276.3	1688	0	1
2022.03.07	14:00:00	4276.4	4299.7	4276.4	4299.4	2187	0	0
2022.03.07	14:20:00	4299.3	4310.1	4297.1	4306.8	2375	0	0
2022.03.07	14:40:00	4306.6	4307.3	4292.3	4292.8	2003	0	0
2022.03.07	15:00:00	4293.1	4304.6	4288.8	4304.4	1765	0	0
2022.03.07	15:20:00	4304.4	4315.6	4300.3	4312.7	1869	0	0
2022.03.07	15:40:00	4312.9	4317.3	4308.3	4313.4	1695	0	1
2022.03.07	16:00:00	4313.9	4326.8	4309.1	4319.1	1478	0	0
2022.03.07	16:20:00	4318.8	4327.3	4302.5	4307.9	3045	0	1
2022.03.07	16:40:00	4307.1	4311.9	4283.3	4283.3	4133	0	1
2022.03.07	17:00:00	4282.8	4292.3	4273.7	4274.7	3626	0	1
2022.03.07	17:20:00	4275.0	4281.5	4262.9	4269.1	3748	0	1
2022.03.07	17:40:00	4268.3	4273.0	4255.8	4260.8	3153	0	1
2022.03.07	18:00:00	4260.5	4277.3	4257.3	4272.5	2972	0	3
2022.03.07	18:20:00	4272.7	4275.6	4252.3	4253.0	2692	0	1
2022.03.07	18:40:00	4253.0	4266.6	4245.9	4247.2	2606	0	1
2022.03.07	19:00:00	4247.0	4248.7	4235.3	4238.1	2464	0	0
2022.03.07	19:20:00	4238.5	4240.7	4227.6	4232.6	2614	0	1
2022.03.07	19:40:00	4232.5	4249.6	4231.8	4235.3	2798	0	1
2022.03.07	20:00:00	4235.0	4248.6	4228.0	4228.0	2668	0	1
2022.03.07	20:20:00	4228.0	4243.6	4225.9	4241.3	2466	0	1
2022.03.07	20:40:00	4241.6	4246.0	4229.9	4231.9	2516	0	1
2022.03.07	21:00:00	4231.8	4244.6	4225.6	4243.9	2553	0	1
2022.03.07	21:20:00	4243.2	4244.2	4228.1	4233.2	2323	0	1
2022.03.07	21:40:00	4232.8	4234.3	4218.1	4222.6	2219	0	1
2022.03.07	22:00:00	4222.6	4225.7	4209.0	4213.7	2402	0	1
2022.03.07	22:20:00	4213.7	4224.8	4210.1	4210.1	2417	0	1
2022.03.07	22:40:00	4209.9	4221.3	4200.0	4200.5	2924	0	1
