<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.11	22:00:00	38791.80	38957.10	38770.90	38909.40	1649	0	110
2022.03.11	22:20:00	38902.20	38902.20	38626.20	38689.30	1251	0	110
2022.03.11	22:40:00	38689.30	38689.30	38324.20	38349.50	1446	0	110
2022.03.11	23:00:00	38349.50	38799.00	38349.50	38704.10	1850	0	110
2022.03.11	23:20:00	38704.10	38935.40	38702.60	38883.10	2213	0	110
2022.03.11	23:40:00	38883.10	38884.80	38780.80	38856.60	1413	0	110
2022.03.12	00:00:00	38854.80	38956.60	38854.50	38956.60	1632	0	110
2022.03.12	00:20:00	38956.60	38968.70	38875.70	38924.50	602	0	110
2022.03.12	00:40:00	38924.50	39153.10	38909.50	38919.80	855	0	110
2022.03.12	01:00:00	38919.90	38949.60	38796.00	38814.10	1515	0	110
2022.03.12	01:20:00	38814.10	38920.40	38797.90	38858.40	1254	0	110
2022.03.12	01:40:00	38859.20	38864.40	38728.30	38728.30	923	0	110
2022.03.12	02:00:00	38727.20	38883.20	38698.50	38865.80	1366	0	110
2022.03.12	02:20:00	38866.50	39081.20	38854.30	39023.90	1554	0	110
2022.03.12	02:40:00	39023.90	39150.10	38971.60	39144.60	1371	0	110
2022.03.12	03:00:00	39144.90	39289.10	39071.90	39186.80	1440	0	110
2022.03.12	03:20:00	39186.80	39256.20	39169.00	39202.40	1113	0	110
2022.03.12	03:40:00	39202.40	39266.10	39179.80	39196.80	1023	0	110
2022.03.12	04:00:00	39214.00	39269.80	39214.00	39269.80	1302	0	110
2022.03.12	04:20:00	39269.80	39269.80	39083.30	39096.80	1197	0	110
2022.03.12	04:40:00	39096.70	39164.20	39072.80	39145.30	356	0	110
2022.03.12	05:00:00	39145.30	39237.00	39108.90	39128.80	485	0	110
2022.03.12	05:20:00	39123.40	39229.30	39097.80	39113.00	925	0	110
2022.03.12	05:40:00	39113.10	39203.50	39092.50	39111.50	693	0	110
2022.03.12	06:00:00	39111.50	39111.50	38958.80	39087.40	1224	0	110
2022.03.12	06:20:00	39087.40	39168.00	39087.40	39119.30	389	0	110
2022.03.12	06:40:00	39119.30	39193.00	39080.60	39102.00	763	0	110
2022.03.12	07:00:00	39102.00	39108.90	39053.60	39097.70	779	0	110
2022.03.12	07:20:00	39097.70	39187.80	39097.70	39182.80	645	0	110
2022.03.12	07:40:00	39182.80	39183.10	39114.70	39170.50	767	0	110
2022.03.12	08:00:00	39170.50	39234.90	39140.40	39212.20	1010	0	110
2022.03.12	08:20:00	39211.50	39243.80	39087.90	39118.80	1101	0	110
2022.03.12	08:40:00	39118.80	39181.50	39072.10	39085.90	1367	0	110
2022.03.12	09:00:00	39085.90	39146.50	39053.20	39135.50	927	0	110
2022.03.12	09:20:00	39135.50	39171.40	39013.80	39079.60	1069	0	110
2022.03.12	09:40:00	39079.60	39111.70	39025.80	39110.20	915	0	110
2022.03.12	10:00:00	39110.20	39125.10	39002.30	39007.00	761	0	110
2022.03.12	10:20:00	39008.40	39088.60	38981.80	39082.60	892	0	110
2022.03.12	10:40:00	39082.60	39161.50	39078.00	39109.30	1389	0	110
2022.03.12	11:00:00	39109.30	39178.10	39083.70	39148.90	979	0	110
2022.03.12	11:20:00	39148.90	39231.00	39113.20	39174.50	1078	0	110
2022.03.12	11:40:00	39174.50	39202.40	39126.50	39179.50	911	0	110
2022.03.12	12:00:00	39179.50	39199.40	39151.40	39182.70	627	0	110
2022.03.12	12:20:00	39183.70	39199.40	39172.00	39199.40	854	0	110
2022.03.12	12:40:00	39199.40	39249.40	39139.50	39242.10	1196	0	110
2022.03.12	13:00:00	39244.60	39249.40	39194.80	39246.90	715	0	110
2022.03.12	13:20:00	39247.10	39267.20	39176.30	39180.00	476	0	110
2022.03.12	13:40:00	39180.00	39193.20	38986.70	39099.50	1007	0	110
2022.03.12	15:00:00	39203.90	39247.00	39161.80	39232.50	687	0	110
2022.03.12	15:20:00	39235.60	39238.50	39127.80	39173.40	646	0	110
2022.03.12	15:40:00	39173.40	39203.70	39015.70	39074.80	1211	0	110
2022.03.12	16:00:00	39074.90	39129.40	38999.50	39065.50	1478	0	110
2022.03.12	16:20:00	39065.50	39099.40	38702.40	38857.00	1163	0	110
2022.03.12	16:40:00	38857.00	38930.80	38810.50	38917.80	1263	0	110
2022.03.12	17:00:00	38917.80	38948.70	38864.80	38872.00	1335	0	110
2022.03.12	17:20:00	38872.00	38951.60	38864.80	38932.10	1171	0	110
2022.03.12	17:40:00	38932.20	39179.40	38932.20	39059.20	1662	0	110
2022.03.12	18:00:00	39057.60	39126.90	39001.70	39107.10	1771	0	110
2022.03.12	18:20:00	39107.20	39152.20	39094.50	39136.20	807	0	110
2022.03.12	18:40:00	39132.60	39157.80	39118.20	39157.80	541	0	110
2022.03.12	19:00:00	39158.20	39449.50	39158.20	39260.30	1973	0	110
2022.03.12	19:20:00	39260.30	39265.80	39078.80	39092.40	1007	0	110
2022.03.12	19:40:00	39092.40	39125.70	39091.60	39110.90	1065	0	110
2022.03.12	20:00:00	39110.90	39132.50	39100.60	39100.60	672	0	110
2022.03.12	20:20:00	39100.60	39162.50	38977.50	39146.30	1206	0	110
2022.03.12	20:40:00	39146.30	39146.70	39035.30	39063.80	934	0	110
2022.03.12	21:00:00	39063.80	39063.80	38945.30	38998.10	789	0	110
2022.03.12	21:20:00	38998.10	39045.70	38991.50	39035.20	617	0	110
2022.03.12	21:40:00	39035.20	39077.50	39006.00	39040.60	369	0	110
2022.03.12	22:00:00	39040.60	39115.20	39015.50	39114.10	889	0	110
2022.03.12	22:20:00	39114.10	39168.70	39098.60	39168.60	944	0	110
2022.03.12	22:40:00	39168.60	39214.30	39111.40	39132.10	1103	0	110
2022.03.12	23:00:00	39132.20	39191.90	39123.30	39135.70	1273	0	110
2022.03.12	23:20:00	39135.70	39166.80	39120.70	39162.50	740	0	110
2022.03.12	23:40:00	39162.50	39163.70	39094.30	39104.20	569	0	110
2022.03.13	00:00:00	39104.20	39122.60	39049.50	39057.50	763	0	110
2022.03.13	00:20:00	39057.50	39109.30	39053.10	39109.30	769	0	110
2022.03.13	00:40:00	39109.30	39168.80	39101.40	39102.50	664	0	110
2022.03.13	01:00:00	39102.60	39165.60	39084.60	39105.20	873	0	110
2022.03.13	01:20:00	39105.20	39108.90	38950.40	38968.40	767	0	110
2022.03.13	01:40:00	38968.40	38985.10	38751.50	38784.40	389	0	110
2022.03.13	02:00:00	38784.40	38919.40	38714.60	38919.40	606	0	110
2022.03.13	02:20:00	38919.40	38939.40	38798.40	38892.90	501	0	110
2022.03.13	02:40:00	38892.90	38919.40	38843.60	38919.40	125	0	110
2022.03.13	03:00:00	38919.40	39245.90	38899.50	39104.00	858	0	110
2022.03.13	03:20:00	39103.90	39148.00	38999.40	39048.80	1136	0	110
2022.03.13	03:40:00	39048.80	39066.40	38988.60	39010.50	765	0	110
2022.03.13	04:00:00	39010.30	39179.40	39006.10	39130.80	869	0	110
2022.03.13	04:20:00	39130.80	39151.70	39104.50	39118.00	694	0	110
2022.03.13	04:40:00	39118.00	39179.40	39103.60	39175.90	922	0	110
2022.03.13	05:00:00	39175.90	39219.40	39125.00	39215.00	1830	0	110
2022.03.13	05:20:00	39215.00	39219.40	39156.00	39195.20	1222	0	110
2022.03.13	05:40:00	39195.20	39212.30	39164.00	39202.70	856	0	110
2022.03.13	06:00:00	39201.90	39299.40	39155.50	39183.80	640	0	110
2022.03.13	06:20:00	39183.90	39213.30	39151.00	39158.70	553	0	110
2022.03.13	06:40:00	39158.70	39171.10	39127.00	39130.70	515	0	110
2022.03.13	07:00:00	39130.70	39159.40	39109.60	39154.70	239	0	110
