<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.05	07:15:00	1810.42	1811.42	1810.18	1811.21	209	0	11
2021.08.05	07:30:00	1811.21	1811.21	1810.52	1811.03	109	0	8
2021.08.05	07:45:00	1811.01	1811.49	1810.70	1810.97	110	0	9
2021.08.05	08:00:00	1810.97	1811.15	1810.53	1810.75	104	0	8
2021.08.05	08:15:00	1810.75	1811.00	1810.39	1810.51	115	0	10
2021.08.05	08:30:00	1810.51	1810.77	1809.01	1809.13	508	0	10
2021.08.05	08:45:00	1809.13	1809.40	1808.65	1808.73	312	0	5
2021.08.05	09:00:00	1808.73	1810.32	1808.55	1810.15	872	0	5
2021.08.05	09:15:00	1810.16	1811.03	1809.87	1809.94	584	0	11
2021.08.05	09:30:00	1809.94	1810.46	1808.44	1809.98	751	0	10
2021.08.05	09:45:00	1809.94	1810.62	1809.52	1809.79	1020	0	13
2021.08.05	10:00:00	1809.65	1810.75	1809.48	1810.23	1190	0	8
2021.08.05	10:15:00	1810.21	1812.03	1809.48	1811.87	1029	0	6
2021.08.05	10:30:00	1811.87	1813.16	1811.27	1812.31	1066	0	8
2021.08.05	10:45:00	1812.31	1814.55	1812.25	1813.64	1034	0	5
2021.08.05	11:00:00	1813.66	1814.06	1811.12	1811.32	586	0	8
2021.08.05	11:15:00	1811.32	1811.70	1809.82	1809.97	881	0	8
2021.08.05	11:30:00	1810.01	1810.18	1808.69	1808.88	804	0	6
2021.08.05	11:45:00	1808.80	1811.19	1808.36	1810.94	916	0	5
2021.08.05	12:00:00	1810.94	1811.12	1809.95	1810.54	558	0	9
2021.08.05	12:15:00	1810.54	1811.41	1810.26	1811.03	445	0	15
2021.08.05	12:30:00	1811.03	1811.45	1810.45	1811.39	537	0	11
2021.08.05	12:45:00	1811.43	1811.64	1809.56	1810.42	708	0	6
2021.08.05	13:00:00	1810.55	1810.92	1809.84	1810.42	520	0	5
2021.08.05	13:15:00	1810.42	1812.73	1810.33	1812.54	967	0	9
2021.08.05	13:30:00	1812.54	1812.61	1811.12	1811.31	498	0	6
2021.08.05	13:45:00	1811.31	1813.39	1811.06	1813.39	745	0	13
2021.08.05	14:00:00	1813.50	1813.88	1811.91	1812.29	1252	0	5
2021.08.05	14:15:00	1812.26	1814.40	1812.23	1813.89	996	0	9
2021.08.05	14:30:00	1813.93	1814.80	1812.77	1813.43	772	0	5
2021.08.05	14:45:00	1813.49	1813.85	1812.54	1813.11	703	0	15
2021.08.05	15:00:00	1813.11	1813.70	1811.48	1811.48	933	0	6
2021.08.05	15:15:00	1811.48	1811.79	1809.27	1810.25	1245	0	10
2021.08.05	15:30:00	1810.25	1812.26	1808.43	1810.98	1892	0	8
2021.08.05	15:45:00	1811.00	1812.66	1809.05	1809.19	1452	0	7
2021.08.05	16:00:00	1809.19	1811.16	1808.21	1811.06	2170	0	7
2021.08.05	16:15:00	1811.06	1812.04	1809.05	1810.15	1371	0	5
2021.08.05	16:30:00	1810.12	1810.96	1800.34	1800.67	3034	0	5
2021.08.05	16:45:00	1800.72	1803.76	1797.77	1803.69	3294	0	5
2021.08.05	17:00:00	1803.66	1805.01	1800.81	1804.91	2738	0	5
2021.08.05	17:15:00	1804.95	1805.60	1802.65	1803.66	1846	0	8
2021.08.05	17:30:00	1803.66	1803.71	1800.36	1802.30	1418	0	5
2021.08.05	17:45:00	1802.25	1803.34	1800.85	1802.82	1416	0	8
2021.08.05	18:00:00	1802.86	1803.89	1802.28	1802.67	1103	0	5
2021.08.05	18:15:00	1802.67	1803.51	1801.39	1803.29	1211	0	11
2021.08.05	18:30:00	1803.29	1804.61	1802.46	1803.64	1094	0	13
2021.08.05	18:45:00	1803.64	1804.22	1802.90	1804.19	765	0	17
2021.08.05	19:00:00	1804.19	1805.42	1803.82	1805.06	741	0	9
2021.08.05	19:15:00	1805.06	1806.12	1804.75	1806.06	703	0	6
2021.08.05	19:30:00	1806.13	1806.86	1805.24	1806.86	555	0	7
2021.08.05	19:45:00	1806.86	1808.34	1806.26	1806.91	668	0	5
2021.08.05	20:00:00	1806.92	1807.23	1805.80	1806.66	562	0	11
2021.08.05	20:15:00	1806.66	1807.11	1806.21	1806.35	424	0	15
2021.08.05	20:30:00	1806.35	1806.44	1804.37	1804.55	387	0	12
2021.08.05	20:45:00	1804.55	1804.96	1804.36	1804.87	304	0	13
2021.08.05	21:00:00	1804.90	1804.95	1803.82	1804.16	414	0	15
2021.08.05	21:15:00	1804.16	1804.96	1804.11	1804.69	695	0	11
2021.08.05	21:30:00	1804.69	1804.72	1803.54	1803.57	318	0	13
2021.08.05	21:45:00	1803.60	1803.88	1803.30	1803.67	369	0	15
2021.08.05	22:00:00	1803.67	1804.26	1803.37	1804.16	354	0	17
2021.08.05	22:15:00	1804.16	1804.93	1803.74	1804.73	241	0	16
2021.08.05	22:30:00	1804.73	1805.67	1804.73	1805.61	265	0	16
2021.08.05	22:45:00	1805.52	1805.53	1804.33	1804.38	351	0	16
2021.08.05	23:00:00	1804.41	1804.88	1804.08	1804.18	243	0	18
2021.08.05	23:15:00	1804.18	1804.55	1804.02	1804.27	125	0	13
2021.08.05	23:30:00	1804.26	1804.35	1803.92	1804.32	134	0	17
2021.08.05	23:45:00	1804.32	1804.42	1803.71	1803.71	191	0	14
2021.08.06	01:00:00	1804.63	1804.71	1804.35	1804.40	78	0	8
2021.08.06	01:15:00	1804.38	1804.50	1804.16	1804.35	98	0	17
2021.08.06	01:30:00	1804.34	1804.50	1804.02	1804.28	106	0	17
2021.08.06	01:45:00	1804.23	1804.29	1803.92	1804.04	76	0	18
2021.08.06	02:00:00	1804.12	1804.17	1803.82	1803.90	114	0	11
2021.08.06	02:15:00	1803.91	1803.97	1803.62	1803.81	64	0	19
2021.08.06	02:30:00	1803.81	1803.96	1803.45	1803.81	111	0	17
2021.08.06	02:45:00	1803.81	1803.91	1803.22	1803.49	144	0	17
2021.08.06	03:00:00	1803.39	1803.69	1801.80	1801.85	309	0	7
2021.08.06	03:15:00	1801.85	1802.66	1801.85	1802.39	276	0	10
2021.08.06	03:30:00	1802.33	1802.39	1801.71	1802.06	239	0	17
2021.08.06	03:45:00	1802.06	1802.19	1801.57	1801.85	189	0	6
2021.08.06	04:00:00	1801.85	1802.43	1800.65	1801.10	612	0	8
2021.08.06	04:15:00	1801.10	1801.74	1800.31	1801.32	549	0	9
2021.08.06	04:30:00	1801.28	1802.02	1800.70	1801.50	537	0	11
2021.08.06	04:45:00	1801.50	1801.51	1800.91	1800.92	339	0	5
2021.08.06	05:00:00	1800.92	1801.46	1800.53	1801.10	397	0	12
2021.08.06	05:15:00	1801.10	1801.39	1799.98	1800.96	375	0	5
2021.08.06	05:30:00	1800.96	1801.02	1799.74	1800.64	340	0	10
2021.08.06	05:45:00	1800.63	1801.07	1800.27	1800.50	347	0	11
2021.08.06	06:00:00	1800.51	1800.68	1799.70	1799.80	250	0	8
2021.08.06	06:15:00	1799.77	1800.32	1799.33	1800.27	221	0	18
2021.08.06	06:30:00	1800.32	1800.85	1800.01	1800.80	150	0	14
2021.08.06	06:45:00	1800.80	1801.27	1800.71	1801.14	132	0	14
2021.08.06	07:00:00	1801.05	1801.32	1799.86	1800.00	159	0	9
2021.08.06	07:15:00	1800.09	1800.28	1799.62	1799.84	175	0	7
2021.08.06	07:30:00	1799.84	1800.10	1799.13	1800.00	229	0	12
2021.08.06	07:45:00	1800.00	1800.76	1799.71	1800.72	113	0	16
2021.08.06	08:00:00	1800.72	1800.76	1799.67	1799.91	174	0	7
2021.08.06	08:15:00	1799.91	1799.91	1798.97	1799.03	174	0	15
2021.08.06	08:30:00	1799.03	1800.36	1798.90	1799.06	512	0	9
2021.08.06	08:45:00	1799.06	1801.01	1799.03	1800.54	326	0	11
2021.08.06	09:00:00	1800.53	1801.92	1799.72	1801.43	891	0	7
2021.08.06	09:15:00	1801.43	1801.70	1799.87	1800.32	731	0	6
2021.08.06	09:30:00	1800.32	1801.06	1799.70	1800.49	892	0	12
2021.08.06	09:45:00	1800.49	1801.27	1800.04	1800.13	938	0	6
2021.08.06	10:00:00	1800.07	1800.18	1799.13	1799.78	944	0	5
2021.08.06	10:15:00	1799.78	1801.00	1796.92	1800.80	1311	0	6
2021.08.06	10:30:00	1800.79	1801.17	1799.97	1799.98	789	0	10
2021.08.06	10:45:00	1799.98	1801.07	1799.68	1799.99	567	0	9
2021.08.06	11:00:00	1799.99	1800.57	1798.90	1800.32	828	0	9
2021.08.06	11:15:00	1800.33	1800.78	1799.52	1799.64	556	0	5
2021.08.06	11:30:00	1799.64	1800.06	1799.02	1800.05	672	0	5
2021.08.06	11:45:00	1800.04	1800.06	1799.11	1799.68	482	0	5
2021.08.06	12:00:00	1799.68	1800.10	1799.44	1799.55	339	0	6
2021.08.06	12:15:00	1799.55	1799.96	1797.98	1799.18	727	0	9
2021.08.06	12:30:00	1799.18	1799.62	1798.53	1799.14	510	0	9
2021.08.06	12:45:00	1799.09	1799.09	1798.22	1798.84	590	0	7
2021.08.06	13:00:00	1798.87	1799.07	1797.70	1797.95	697	0	6
2021.08.06	13:15:00	1797.96	1798.42	1797.06	1797.72	486	0	13
2021.08.06	13:30:00	1797.72	1798.03	1797.10	1797.57	657	0	5
2021.08.06	13:45:00	1797.57	1797.82	1794.62	1795.02	896	0	5
2021.08.06	14:00:00	1795.02	1797.00	1794.79	1796.88	966	0	5
2021.08.06	14:15:00	1796.88	1798.07	1796.35	1797.74	705	0	10
2021.08.06	14:30:00	1797.74	1798.92	1797.15	1798.92	732	0	6
2021.08.06	14:45:00	1798.92	1800.13	1798.71	1799.66	566	0	5
2021.08.06	15:00:00	1799.66	1800.93	1798.40	1800.52	886	0	7
2021.08.06	15:15:00	1800.50	1801.41	1796.91	1799.71	1783	0	5
2021.08.06	15:30:00	1799.73	1799.85	1779.25	1780.02	5750	0	5
2021.08.06	15:45:00	1779.88	1780.26	1775.50	1776.59	4748	0	5
2021.08.06	16:00:00	1776.59	1776.59	1770.93	1775.04	4005	0	5
2021.08.06	16:15:00	1775.03	1775.04	1770.17	1772.54	2986	0	5
2021.08.06	16:30:00	1772.54	1773.47	1768.75	1769.40	3687	0	5
2021.08.06	16:45:00	1769.44	1769.56	1763.15	1763.66	3731	0	5
2021.08.06	17:00:00	1763.65	1768.01	1763.18	1766.60	2891	0	11
2021.08.06	17:15:00	1766.60	1766.65	1764.26	1765.56	1807	0	5
2021.08.06	17:30:00	1765.64	1765.71	1762.64	1765.30	2136	0	8
2021.08.06	17:45:00	1765.30	1765.33	1760.85	1760.85	1961	0	7
2021.08.06	18:00:00	1760.66	1764.87	1758.71	1764.23	2322	0	12
2021.08.06	18:15:00	1764.22	1764.63	1759.88	1760.37	2245	0	9
2021.08.06	18:30:00	1760.37	1763.39	1759.92	1761.58	1629	0	5
2021.08.06	18:45:00	1761.58	1763.05	1761.31	1761.96	1398	0	5
2021.08.06	19:00:00	1761.95	1762.48	1760.77	1761.43	1258	0	5
2021.08.06	19:15:00	1761.43	1762.04	1760.92	1761.67	912	0	5
2021.08.06	19:30:00	1761.67	1761.67	1758.72	1760.04	1036	0	5
2021.08.06	19:45:00	1760.10	1760.29	1758.86	1759.46	892	0	5
2021.08.06	20:00:00	1759.56	1762.12	1759.56	1762.00	695	0	9
2021.08.06	20:15:00	1762.00	1763.19	1761.68	1762.30	1381	0	11
2021.08.06	20:30:00	1762.19	1764.53	1761.66	1764.13	889	0	12
2021.08.06	20:45:00	1764.16	1764.51	1763.71	1764.17	573	0	14
2021.08.06	21:00:00	1764.17	1765.73	1764.13	1764.71	586	0	12
2021.08.06	21:15:00	1764.71	1764.92	1763.67	1763.84	636	0	12
2021.08.06	21:30:00	1763.87	1764.60	1763.63	1763.92	203	0	16
2021.08.06	21:45:00	1763.82	1764.04	1762.94	1763.61	407	0	15
2021.08.06	22:00:00	1763.58	1764.25	1763.26	1764.02	529	0	6
2021.08.06	22:15:00	1764.01	1764.21	1763.53	1763.61	480	0	13
2021.08.06	22:30:00	1763.61	1763.65	1760.63	1760.63	609	0	6
2021.08.06	22:45:00	1760.64	1761.24	1759.80	1760.18	839	0	11
2021.08.06	23:00:00	1760.16	1761.38	1760.04	1760.45	258	0	7
