<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.05.08	16:30:00	7615.9	7648.5	7589.7	7633.6	11195	0	4
2019.05.08	17:00:00	7633.9	7644.7	7621.1	7622.5	8673	0	4
2019.05.08	17:30:00	7622.6	7661.9	7604.6	7660.9	7947	0	5
2019.05.08	18:00:00	7661.1	7678.1	7646.7	7656.5	9230	0	5
2019.05.08	18:30:00	7656.7	7663.0	7626.4	7641.2	7596	0	4
2019.05.08	19:00:00	7641.4	7645.7	7624.1	7643.5	5453	0	5
2019.05.08	19:30:00	7643.5	7665.2	7638.9	7662.5	4128	0	5
2019.05.08	20:00:00	7662.5	7668.1	7647.7	7654.5	4047	0	5
2019.05.08	20:30:00	7654.5	7658.5	7644.5	7652.7	4435	0	5
2019.05.08	21:00:00	7653.1	7655.0	7637.9	7651.5	2462	0	5
2019.05.08	21:30:00	7651.5	7659.0	7645.6	7652.5	3163	0	5
2019.05.08	22:00:00	7652.5	7669.2	7652.1	7668.2	3578	0	5
2019.05.08	22:30:00	7668.2	7669.4	7611.6	7612.6	5763	0	5
2019.05.09	01:30:00	7620.6	7628.1	7620.6	7626.9	356	0	37
2019.05.09	02:00:00	7626.3	7629.1	7620.5	7627.9	368	0	34
2019.05.09	02:30:00	7627.5	7627.6	7616.6	7620.3	512	0	28
2019.05.09	03:00:00	7616.8	7626.6	7615.8	7619.6	1496	0	30
2019.05.09	03:30:00	7619.3	7621.4	7581.1	7600.6	3174	0	11
2019.05.09	04:00:00	7600.4	7610.9	7597.0	7600.1	1745	0	27
2019.05.09	04:30:00	7600.1	7606.8	7596.5	7599.1	2138	0	27
2019.05.09	05:00:00	7599.3	7601.9	7577.9	7583.4	2288	0	27
2019.05.09	05:30:00	7583.4	7586.1	7573.0	7584.0	1397	0	16
2019.05.09	06:00:00	7584.0	7584.0	7576.1	7577.0	1185	0	27
2019.05.09	06:30:00	7577.0	7581.9	7571.0	7580.4	615	0	18
2019.05.09	07:00:00	7580.6	7582.6	7579.4	7581.3	558	0	50
2019.05.09	07:30:00	7581.3	7582.4	7576.4	7581.4	242	0	12
2019.05.09	08:00:00	7581.4	7597.8	7574.9	7583.9	1134	0	5
2019.05.09	08:30:00	7583.6	7589.6	7578.8	7584.4	1239	0	7
2019.05.09	09:00:00	7584.5	7591.2	7582.4	7582.7	1645	0	7
